YEAR,WEEK,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
2017,26,21.697034764826178,17.127710662175218,62.282208588957054,0.2006945124016711,0.1566871165644172,102.97391877830675,8.09603532312093,217.23721881390594,2.2740286298568506,3.776482617586912,992.0239263803682,152.24130879345603
2017,27,22.646418219461697,19.28726825566183,70.13457556935818,0.20803090347902295,0.042463768115942026,117.11259852627349,6.908447014441946,129.42443064182194,2.0134575569358177,3.0544513457556937,994.2356107660455,167.75983436853002
2017,28,22.875,20.577265982057444,78.2673469387755,0.32644977009208587,0.4243673469387755,168.08563918409885,8.895212072559085,169.68775510204082,2.3534693877551023,3.6418367346938774,992.8846938775511,109.61836734693877
2017,29,23.381861471861473,21.135312552371374,80.12337662337663,0.5740683499507029,0.6914069264069265,227.11483038747716,9.914164267105443,142.71861471861473,1.7532467532467533,2.776190476190476,992.6476190476191,143.5930735930736
2017,30,22.492510204081633,19.706138552147756,73.84489795918367,0.018195678147355978,0.006510204081632653,294.24841020302796,5.767077639522511,109.1734693877551,3.303061224489796,4.887551020408163,995.9189795918367,162.5142857142857
2017,31,22.12469827586207,18.77016614224509,69.83620689655173,0.15855704697986578,0.13797413793103447,313.8021654364647,5.918418323749845,185.74784482758622,1.9232758620689654,3.1073275862068965,994.2510775862069,121.87931034482759
2017,32,21.72704402515723,17.947886538771005,65.79454926624737,0.00392833759895244,0.0031446540880503146,326.6631405105626,2.425702682532633,167.71278825995807,2.089517819706499,3.140461215932914,996.1501048218029,143.74633123689728
2017,33,23.626060606060605,20.161723052972267,72.32034632034632,0.08734261952558481,0.03463203463203463,331.6967471834155,4.386291941496989,171.03463203463204,2.01017316017316,3.2155844155844155,990.3900432900433,135.4025974025974
2017,34,21.177262931034484,17.013530226631968,62.571120689655174,0.05240541639557579,0.08318965517241379,351.7433222728263,5.543062784645413,171.2155172413793,2.297198275862069,3.7687500000000003,996.8170258620689,127.59267241379311
2017,35,19.92675732217573,16.597694646172503,69.7970711297071,0.19906887434356232,0.06841004184100419,366.74811644859176,4.113551577127658,120.83891213389121,2.3518828451882845,3.73326359832636,995.8253138075314,128.69874476987448
2017,36,17.63230277185501,13.878550035821858,61.492537313432834,0.011273422660779969,0.004690831556503199,373.19020208918045,2.813575296575461,203.0597014925373,2.573987206823028,4.045415778251599,996.5307036247335,103.56503198294243
2017,37,20.835961995249406,17.780155076101593,73.32541567695962,0.007858266535986024,0.0035629453681710215,376.47767043222524,1.6268509319892746,131.3040380047506,2.118527315914489,3.110688836104513,993.8230403800475,111.8646080760095
2017,38,24.22874449339207,20.66200256975037,72.56387665198238,0.03419603524229073,0.042951541850220265,387.3572953377388,4.00715859030837,126.50220264317181,1.8623348017621146,2.814977973568282,994.1744493392071,110.08370044052863
2017,39,19.981387163561077,15.42487525580461,57.01449275362319,0.010591900311526478,0.0,389.20684936252667,0.6122642474299756,161.52380952380952,2.7648033126294,4.22608695652174,998.3484472049689,108.0351966873706
2017,40,20.03424369747899,16.71066616287039,71.43487394957984,0.28370384394346027,0.17436974789915966,401.8201244620545,6.208795532978961,171.0189075630252,2.7449579831932773,4.351680672268908,994.8180672268908,64.24159663865547
2017,41,16.265417515274947,14.80541201745518,81.80244399185337,1.1309960249858935,1.0523421588594704,539.4462001257942,13.376735601305596,146.65173116089613,3.190631364562118,4.729124236252546,995.074134419552,38.729124236252545
